CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-3.2786258292739747,4.394449154672439,1.52,0.404,7.274,38.3,1.9891064654982547,0.6931471805599453,329,12.6,392.2,6.62,3.543853682063679
-3.4577677331505496,4.564348191467836,1.47,0.403,6.975,15.3,2.035149993546711,1.0986122886681098,402,17.0,396.9,4.56,3.5524868292083815
-4.029681048896379,4.564348191467836,1.47,0.403,7.135,13.9,2.035149993546711,1.0986122886681098,402,17.0,384.3,4.45,3.493472657771326
-3.3682462815224694,4.42484663185681,2.03,0.415,6.162,38.4,1.8357763546448294,0.6931471805599453,348,14.7,393.77,7.43,3.1822118404966093
-3.827222403735681,4.42484663185681,2.03,0.415,7.61,15.7,1.8357763546448294,0.6931471805599453,348,14.7,395.38,3.11,3.744787086052232
-3.349554148510317,4.564348191467836,2.68,0.4161,7.853,33.2,1.6327637377375972,1.3862943611198906,224,14.7,392.78,3.81,3.8815637979434374
-3.907533100155294,4.564348191467836,2.68,0.4161,8.034,31.9,1.6327637377375972,1.3862943611198906,224,14.7,390.55,2.88,3.912023005428146
-1.9920169167555637,,10.59,0.489,5.891,22.3,1.3725503433276314,1.3862943611198906,277,18.6,396.9,10.87,3.1179499062782403
-1.471024705280474,0.0,10.59,0.489,6.326,52.5,1.4713016479283183,1.3862943611198906,277,18.6,394.87,10.97,3.1945831322991562
-1.3783658747977692,0.0,10.59,0.489,5.783,72.7,1.4713016479283183,1.3862943611198906,277,18.6,389.43,,3.1135153092103742
-1.996056732745905,0.0,10.59,0.489,6.064,59.1,1.4443745721964154,1.3862943611198906,277,18.6,381.32,14.66,3.1945831322991562
-0.8307783945499413,0.0,10.59,0.489,5.344,100.0,1.3545456628053103,1.3862943611198906,277,18.6,396.9,23.09,2.995732273553991
-1.7460597899770645,,10.59,0.489,5.96,92.1,1.3550874514951798,1.3862943611198906,277,18.6,393.25,17.27,3.077312260546414
-0.9787514132167605,0.0,10.59,0.489,5.404,88.6,1.2988283353386147,1.3862943611198906,277,18.6,395.24,23.98,2.9601050959108397
-1.5269827324979075,0.0,10.59,0.489,5.807,53.8,1.2954392427758044,1.3862943611198906,277,18.6,390.94,16.03,3.109060958860994
-1.9624054515845106,0.0,10.59,0.489,6.375,32.3,1.3725503433276314,1.3862943611198906,277,18.6,385.81,9.38,3.3357695763397
-1.2394272853103383,0.0,10.59,0.489,5.412,9.8,1.2774555810857395,1.3862943611198906,277,18.6,348.93,29.55,3.1654750481410856
-1.6193872432877685,0.0,10.59,0.489,6.182,,1.3725503433276314,1.3862943611198906,277,18.6,393.63,9.47,3.2188758248682006
-3.0878475624617967,0.0,13.89,0.55,5.888,56.0,1.1352977394759622,1.6094379124341003,276,16.4,392.8,13.51,3.1484533605716547
-2.657404616433318,0.0,13.89,0.55,6.642,85.1,1.2299621367871858,1.6094379124341003,276,16.4,392.78,9.69,3.3568971227655755
-2.2010217775846046,0.0,13.89,0.55,5.951,93.8,1.0610142582527913,1.6094379124341003,276,16.4,396.9,17.92,3.068052935133617
-2.169366249207823,0.0,,0.55,6.373,92.4,1.2129226348455207,1.6094379124341003,276,16.4,393.74,10.5,3.1354942159291497
-1.0269709275282342,0.0,6.2,0.507,6.951,88.5,1.051415853837135,2.0794415416798357,307,17.4,391.7,9.71,3.2846635654062037
-0.8971991416186345,0.0,6.2,0.507,6.164,91.3,1.1144856378244,2.0794415416798357,307,17.4,395.24,21.46,3.077312260546414
-0.47231028753765686,0.0,6.2,0.507,6.879,77.7,1.18543198062067,2.0794415416798357,307,17.4,390.39,9.93,3.3141860046725258
-0.48662093506917325,0.0,6.2,0.507,6.618,80.8,1.18543198062067,2.0794415416798357,307,17.4,396.9,7.6,3.40452517175483
-1.1541355694787643,0.0,6.2,0.504,8.266,78.3,1.0627778356588937,2.0794415416798357,307,17.4,385.05,4.14,3.8022081394209395
-0.6406875665875832,0.0,6.2,0.504,8.725,83.0,1.0627778356588937,2.0794415416798357,307,17.4,382.0,4.63,3.912023005428146
-0.9619682453708077,0.0,6.2,0.504,8.04,86.5,1.1680450633834465,2.0794415416798357,307,17.4,387.38,,3.6270040503958487
-0.8858100246205681,0.0,6.2,0.504,7.163,79.9,1.1680450633834465,2.0794415416798357,307,17.4,372.08,6.36,3.4531571205928664
-1.210024411754371,0.0,6.2,0.504,7.686,17.0,1.216424953515174,2.0794415416798357,307,17.4,377.51,,3.8437441646748516
,0.0,6.2,0.504,6.552,21.4,1.216424953515174,2.0794415416798357,307,17.4,380.34,3.76,3.449987545831587
-0.6217571844732723,0.0,6.2,0.504,5.981,68.1,1.3006002979095281,2.0794415416798357,307,17.4,378.35,11.65,3.190476350346503
-0.7701146217165538,0.0,6.2,0.504,7.412,76.9,1.3006002979095281,2.0794415416798357,307,17.4,376.14,5.25,3.456316680883235
-0.5528810174993176,0.0,6.2,0.507,8.337,73.3,1.3450556131032931,2.0794415416798357,307,17.4,385.91,2.47,3.730501128804756
-1.1042179711889437,0.0,6.2,0.507,8.247,,1.2952475801015233,2.0794415416798357,307,17.4,378.95,3.95,3.877431560658527
-0.8031629596059677,0.0,6.2,0.507,6.726,66.5,1.2952475801015233,2.0794415416798357,307,17.4,360.2,8.05,3.367295829986474
-1.1072999170656752,0.0,6.2,0.507,6.086,61.5,1.2952475801015233,2.0794415416798357,307,17.4,376.75,10.88,3.1780538303479458
,0.0,6.2,0.507,6.631,76.5,1.4226262903672808,2.0794415416798357,307,17.4,388.45,9.54,3.2228678461377385
-0.6697627403272094,0.0,6.2,0.507,7.358,71.6,1.4226262903672808,2.0794415416798357,307,17.4,390.07,4.73,3.449987545831587
-2.4956845229598787,,4.93,0.428,6.481,18.5,1.8229189314771568,1.791759469228055,300,16.6,379.41,6.36,3.1654750481410856
-2.3803304416188986,3.4339872044851463,4.93,0.428,6.606,42.2,1.8229189314771568,1.791759469228055,300,16.6,383.78,7.37,3.1484533605716547
-2.1778043760967396,3.4339872044851463,4.93,0.428,6.897,54.3,1.84626343721586,1.791759469228055,300,16.6,391.25,11.38,3.091042453358316
,3.4339872044851463,4.93,0.428,6.095,65.1,1.84626343721586,1.791759469228055,300,16.6,394.62,12.4,3.0007198150650303
-2.2739976361421332,3.4339872044851463,4.93,0.428,6.358,52.9,1.9509687612461732,1.791759469228055,300,16.6,372.75,11.22,3.100092288878234
-2.0590900454319385,3.4339872044851463,4.93,0.428,6.393,7.8,1.9509687612461732,1.791759469228055,300,16.6,374.71,5.19,3.1654750481410856
-1.5794908360661482,3.1354942159291497,5.86,0.431,5.593,76.5,2.073788091000493,1.9459101490553132,330,19.1,372.49,12.5,2.8678989020441064
-1.6537555930852257,3.1354942159291497,,0.431,5.605,70.2,2.073788091000493,1.9459101490553132,330,19.1,389.13,18.46,2.917770732084279
-1.0793097864136123,3.1354942159291497,5.86,0.431,6.108,34.9,2.0863550879489043,1.9459101490553132,330,19.1,390.18,9.16,3.190476350346503
-1.6267366770124299,3.1354942159291497,5.86,0.431,6.226,79.2,2.0863550879489043,1.9459101490553132,330,19.1,376.14,10.15,3.0204248861443626
-1.805513625460718,3.1354942159291497,5.86,0.431,6.433,49.1,2.0575154113461407,1.9459101490553132,330,19.1,374.71,9.52,3.1986731175506815
-1.6568964635938017,3.1354942159291497,5.86,0.431,6.718,17.5,2.0575154113461407,1.9459101490553132,330,19.1,393.74,6.56,3.265759410767051
-1.9639722918737217,3.1354942159291497,5.86,0.431,6.487,13.0,2.0010339548007137,1.9459101490553132,330,19.1,396.28,5.9,3.1945831322991562
-1.541358791623506,3.1354942159291497,5.86,0.431,6.438,8.9,2.0010339548007137,1.9459101490553132,330,19.1,377.07,3.59,3.2108436531709366
-2.498478329818095,3.1354942159291497,5.86,0.431,6.957,6.8,2.1868038025083023,1.9459101490553132,330,19.1,386.09,3.53,3.3877743613300146
-0.9971212497887038,3.1354942159291497,5.86,0.431,8.259,8.4,2.1868038025083023,1.9459101490553132,330,19.1,396.9,3.54,3.756538102587751
-3.0326037483298958,4.394449154672439,3.64,0.392,6.108,32.0,2.221407575000109,0.0,315,16.4,392.89,6.57,3.086486636822455
-3.338786121540758,4.394449154672439,3.64,0.392,5.876,19.1,2.221407575000109,0.0,315,16.4,395.18,9.25,3.039749158970765
-4.174687314904639,4.51085950651685,3.75,0.394,7.454,34.2,1.84626343721586,1.0986122886681098,244,15.9,386.34,3.11,3.784189633918261
-0.4917749130751902,3.044522437723423,3.97,0.647,8.704,86.9,0.588342066193819,1.6094379124341003,264,13.0,389.7,5.12,3.912023005428146
-0.4102113537333973,3.044522437723423,3.97,0.647,7.333,100.0,0.639007734459297,1.6094379124341003,264,13.0,383.29,7.79,3.58351893845611
-0.4206041269509682,3.044522437723423,3.97,0.647,6.842,100.0,0.6984829201494644,1.6094379124341003,264,13.0,391.93,6.9,3.40452517175483
-0.6159824564648956,3.044522437723423,3.97,0.647,7.203,81.8,0.7476827132079593,1.6094379124341003,264,13.0,392.8,9.59,3.520460802488973
-0.6271347461663738,3.044522437723423,3.97,0.647,7.52,89.4,0.7607123667223692,1.6094379124341003,264,13.0,388.37,7.26,3.763522997109702
,3.044522437723423,3.97,0.647,8.398,91.5,0.8278965811115597,1.6094379124341003,264,13.0,386.86,5.91,3.8877303128591016
-0.1920567907821121,3.044522437723423,3.97,0.647,7.327,94.5,0.7317908041521498,1.6094379124341003,264,13.0,393.42,11.25,3.4339872044851463
-0.5977097361268342,3.044522437723423,3.97,0.647,7.206,91.6,0.6575718150460251,1.6094379124341003,264,13.0,387.89,8.1,3.597312260588446
-0.2723075353455809,3.044522437723423,3.97,0.647,5.56,62.8,0.6863742962725166,1.6094379124341003,264,13.0,392.4,10.45,3.126760535960395
-0.2411802388003612,,3.97,0.647,7.014,84.6,0.7574825560648395,1.6094379124341003,264,13.0,384.07,14.79,3.4242626545931514
-0.5475933479582054,3.044522437723423,3.97,0.575,8.297,67.0,0.8844284787253719,1.6094379124341003,264,13.0,384.54,7.44,3.912023005428146
-0.6152606419028741,3.044522437723423,3.97,0.575,7.47,52.6,1.0550086511859778,1.6094379124341003,264,13.0,390.3,3.16,3.7727609380946383
-2.400749341781277,3.044522437723423,6.96,0.464,5.92,61.5,1.365453695248039,1.0986122886681098,223,18.6,391.34,13.65,3.0301337002713233
-1.2067767316586704,3.044522437723423,6.96,0.464,5.856,42.1,1.4881738249410612,1.0986122886681098,223,18.6,388.65,13.0,3.0492730404820207
-1.8194801618286551,3.044522437723423,6.96,0.464,6.24,16.3,1.4881738249410612,1.0986122886681098,223,18.6,396.9,,3.2268439945173775
-2.166307474701498,3.044522437723423,6.96,0.464,6.538,58.7,1.365453695248039,1.0986122886681098,223,18.6,394.96,7.73,3.1945831322991562
-1.5056185837951033,3.044522437723423,6.96,0.464,7.691,51.8,1.4739617728716505,1.0986122886681098,223,18.6,390.77,6.58,3.5610460826040513
-2.874577151997524,3.713572066704308,6.41,0.447,6.758,32.9,1.405508580043695,1.3862943611198906,254,17.6,396.9,3.53,3.4781584227982836
-2.3429905076290845,3.713572066704308,6.41,0.447,6.854,42.8,1.450981308741706,1.3862943611198906,254,17.6,396.9,2.98,3.4657359027997265
-2.2567516766508735,3.713572066704308,6.41,0.447,7.267,49.0,1.5659456893579664,1.3862943611198906,254,17.6,389.25,6.05,3.502549875922443
-2.7924649522445737,3.713572066704308,6.41,0.447,6.826,27.6,1.581614403699502,1.3862943611198906,254,17.6,393.45,,3.4995332823830174
-2.5284824325048763,3.713572066704308,6.41,0.447,6.482,32.1,1.420768248979967,1.3862943611198906,254,17.6,396.9,7.19,3.370738174177447
-1.558839859671009,3.044522437723423,3.33,0.4429,6.812,32.2,1.41115769084458,1.6094379124341003,216,14.9,396.9,4.85,3.55820113047182
-3.330366200901564,3.044522437723423,3.33,0.4429,7.82,64.5,1.546434212855099,1.6094379124341003,216,14.9,387.31,3.76,3.8155121050473024
-3.295486927240041,3.044522437723423,3.33,0.4429,6.968,,1.6572180428816397,1.6094379124341003,216,14.9,392.23,4.59,3.5667118201397288
-2.7921385814844966,3.044522437723423,3.33,0.4429,7.645,49.7,1.6509444725858264,1.6094379124341003,216,14.9,377.07,3.01,3.828641396489095
-4.199038633336767,4.51085950651685,1.21,0.401,7.923,24.8,1.77240674071224,0.0,198,13.6,395.52,3.16,3.912023005428146
-4.703886158927249,4.51085950651685,2.97,0.4,7.088,20.8,1.9888738484874289,0.0,285,15.3,394.72,7.85,3.4719664525503626
-4.513502997462267,4.02535169073515,2.25,0.389,6.453,31.9,1.9888738484874289,0.0,300,15.3,394.72,8.23,3.091042453358316
-3.929677940666867,4.394449154672439,1.76,0.385,6.23,,2.2070868955155056,0.0,241,18.2,341.6,12.93,3.0007198150650303
-3.25165731439258,3.979681653901961,5.32,0.405,6.209,31.3,1.990227741135006,1.791759469228055,293,16.6,396.9,7.14,3.1441522786722644
,3.979681653901961,5.32,0.405,6.315,45.6,1.990227741135006,1.791759469228055,293,16.6,396.9,7.6,3.104586678466073
-3.1472530811952333,3.979681653901961,5.32,0.405,6.565,22.9,1.990227741135006,1.791759469228055,293,16.6,371.72,9.51,3.2108436531709366
-3.351835952124431,4.394449154672439,4.95,0.411,6.861,27.9,1.6325097000018567,1.3862943611198906,245,19.2,396.9,3.33,3.349904087274605
-2.540081150532656,4.394449154672439,4.95,0.411,7.148,27.7,1.6325097000018567,1.3862943611198906,245,19.2,396.9,3.56,3.6189933266497696
-3.3200783303773633,4.394449154672439,,0.411,6.63,23.4,1.6325097000018567,1.3862943611198906,245,19.2,396.9,4.7,3.32862668882732
-2.4931404547151037,0.0,13.92,0.437,6.127,18.4,1.705238880872887,1.3862943611198906,289,16.0,396.9,8.58,3.173878458937465
-2.501157990374051,0.0,13.92,0.437,6.009,42.3,1.705238880872887,1.3862943611198906,289,16.0,396.9,10.4,3.077312260546414
-2.045465326124905,0.0,13.92,0.437,6.678,31.1,1.785137592919168,1.3862943611198906,289,16.0,396.9,6.27,3.353406717825807
-2.9239699073271,0.0,13.92,0.437,6.549,51.0,1.785137592919168,1.3862943611198906,289,16.0,392.85,7.39,3.299533727885655
-1.9587826452779884,0.0,,0.437,5.79,58.0,1.843719208158766,1.3862943611198906,289,16.0,396.9,15.84,3.0106208860477417
-2.73861250668485,4.2626798770413155,2.24,0.4,6.345,20.1,2.057681499897272,1.6094379124341003,358,14.8,368.24,4.97,3.1135153092103742
-2.8893922377826646,4.2626798770413155,2.24,0.4,7.041,10.0,2.057681499897272,1.6094379124341003,358,14.8,371.58,4.74,3.367295829986474
-3.119709453373702,4.2626798770413155,2.24,0.4,6.871,47.4,2.057681499897272,1.6094379124341003,358,14.8,390.86,6.07,3.2108436531709366
-3.341891275764748,,6.09,0.433,6.59,40.4,1.7032378615047714,1.9459101490553132,329,16.1,395.75,9.5,3.091042453358316
,3.5553480614894135,6.09,0.433,6.495,18.4,1.7032378615047714,1.9459101490553132,329,16.1,383.61,8.67,3.2733640101522705
-2.3025850929940455,,6.09,0.433,6.982,17.7,1.7032378615047714,1.9459101490553132,329,16.1,390.43,4.86,3.4995332823830174
-2.8976985332826257,3.5263605246161616,2.18,0.472,7.236,41.1,1.3917792913504603,1.9459101490553132,222,18.4,393.68,6.93,3.586292865338835
-2.904247583431813,3.5263605246161616,,0.472,6.616,58.1,1.2149127443642704,1.9459101490553132,222,18.4,393.36,8.93,3.3463891451671604
-2.5898672454244998,3.5263605246161616,2.18,0.472,7.42,71.9,1.1311440136705944,1.9459101490553132,222,18.4,396.9,6.47,3.5085558999826545
-3.0094256006859936,3.5263605246161616,2.18,0.472,6.849,70.3,1.1577298931511986,1.9459101490553132,222,18.4,396.9,7.53,3.339321977944068
-0.707286673713667,0.0,9.9,0.544,6.635,82.5,1.1992114872242254,1.3862943611198906,304,18.4,396.9,4.54,3.126760535960395
-1.051537881282181,0.0,9.9,0.544,5.972,76.7,1.1322082380966252,1.3862943611198906,304,18.4,396.24,9.97,3.0106208860477417
0.9690653285914825,0.0,9.9,0.544,4.973,37.8,0.9240207779360656,1.3862943611198906,304,18.4,350.45,12.64,2.7788192719904172
-0.23520348080665035,0.0,9.9,0.544,6.122,52.8,0.9708925470657387,1.3862943611198906,304,18.4,396.9,5.98,3.095577608523707
-1.3405946818689003,0.0,9.9,0.544,6.023,90.4,1.0416891412684888,1.3862943611198906,304,18.4,396.3,11.72,2.9652730660692823
-1.3116322568114682,0.0,9.9,0.544,6.266,82.8,1.1825857224442882,1.3862943611198906,304,18.4,393.39,7.9,3.0726933146901194
-0.9964167763534401,0.0,9.9,0.544,6.567,87.3,1.2815725303483325,1.3862943611198906,304,18.4,395.69,9.28,3.169685580677429
-1.3721547975661714,0.0,9.9,0.544,5.705,77.7,1.3724489542978375,1.3862943611198906,304,18.4,396.42,11.5,2.785011242238338
-1.1448551998428471,0.0,9.9,0.544,5.914,,1.3859442998555953,1.3862943611198906,304,18.4,390.7,18.33,2.8791984572980396
-1.4055995121778961,0.0,9.9,0.544,5.782,71.7,1.394188123238991,1.3862943611198906,304,18.4,396.9,15.94,2.9856819377004897
-0.911253440356887,0.0,9.9,0.544,6.382,67.2,1.2620058355765456,1.3862943611198906,304,18.4,395.21,10.36,3.139832617527748
-0.7434514904696932,0.0,9.9,0.544,6.113,58.8,1.3867692483431018,1.3862943611198906,304,18.4,396.23,12.73,3.044522437723423
-1.7861750909341545,0.0,7.38,0.493,6.426,52.3,1.5130151138990473,1.6094379124341003,287,19.6,396.9,7.2,3.169685580677429
-1.7060038804104314,0.0,7.38,0.493,6.376,54.3,1.5130151138990473,1.6094379124341003,287,19.6,396.9,6.87,3.139832617527748
-1.0465702746410745,0.0,7.38,0.493,6.041,49.9,1.5520418232927913,1.6094379124341003,287,19.6,396.9,7.7,3.0155349008501706
-1.259062770643896,0.0,7.38,0.493,5.708,74.3,1.5520418232927913,1.6094379124341003,287,19.6,391.13,11.74,2.917770732084279
-1.0756089069031467,0.0,7.38,0.493,6.415,40.1,1.5520418232927913,1.6094379124341003,287,19.6,396.9,6.12,3.2188758248682006
-1.6509893395923356,0.0,7.38,0.493,6.431,14.7,1.689339071628585,1.6094379124341003,287,19.6,393.68,5.08,3.202746442938317
-1.1924725201557291,0.0,7.38,0.493,6.312,28.9,1.689339071628585,1.6094379124341003,287,19.6,396.9,6.15,3.1354942159291497
-1.4228338719108389,0.0,7.38,0.493,6.083,43.7,1.689339071628585,1.6094379124341003,287,19.6,396.9,12.79,3.100092288878234
-2.715528090958169,0.0,3.24,0.46,5.868,25.8,1.6514623836893323,1.3862943611198906,430,16.9,382.44,9.97,2.9601050959108397
-2.6994869704417224,0.0,3.24,0.46,6.333,17.2,1.6514623836893323,1.3862943611198906,430,16.9,375.21,7.34,3.1179499062782403
-3.091362504569241,,3.24,0.46,6.144,32.2,1.7704677337604326,1.3862943611198906,430,16.9,368.57,9.09,2.9856819377004897
-2.991142821220184,3.58351893845611,6.06,0.4379,5.706,28.4,1.893217379618614,0.0,304,16.9,394.02,12.43,2.8390784635086144
-3.362168994694677,,6.06,0.4379,6.031,23.3,1.893217379618614,0.0,304,16.9,362.25,7.83,2.9652730660692823
-2.979268547523326,0.0,5.19,0.515,6.316,38.1,1.8653816090986688,1.6094379124341003,224,20.2,389.71,5.68,3.100092288878234
-3.2866194769547206,0.0,5.19,0.515,6.31,38.5,1.8653816090986688,1.6094379124341003,224,20.2,389.4,6.75,3.0301337002713233
-3.228673667348312,0.0,5.19,0.515,6.037,34.5,1.7893064630669882,1.6094379124341003,224,20.2,396.9,8.01,3.0492730404820207
-3.3734849430956197,0.0,5.19,0.515,5.869,46.3,1.6546215810094207,1.6094379124341003,224,20.2,396.9,9.8,2.970414465569701
-3.4929837772928636,0.0,5.19,0.515,5.895,59.6,1.7254415881904066,1.6094379124341003,224,20.2,394.81,10.56,2.917770732084279
-3.409431186589259,0.0,5.19,0.515,6.059,37.3,1.571154360008492,1.6094379124341003,224,20.2,396.14,8.51,3.0252910757955354
-2.900967697109568,0.0,5.19,0.515,5.985,45.4,1.571154360008492,1.6094379124341003,224,20.2,396.9,9.74,2.9444389791664403
-2.78855551576186,0.0,5.19,0.515,5.968,58.5,1.571154360008492,1.6094379124341003,224,20.2,396.9,9.29,2.928523523860541
-4.342036986457723,3.58351893845611,1.52,0.442,7.241,49.3,1.951309830216467,0.0,284,15.5,394.74,5.49,3.487375077903208
-3.6896797742847056,0.0,1.89,0.518,6.54,59.7,1.8352818145171772,0.0,422,15.9,389.96,8.65,2.803360380906535
-3.671825699548109,4.02535169073515,3.78,0.484,6.696,56.4,1.7460819557314025,1.6094379124341003,370,17.6,396.9,7.18,3.173878458937465
-3.4903565179819735,4.02535169073515,,0.484,6.874,28.1,1.8664648819262473,1.6094379124341003,370,17.6,387.97,4.61,3.4404180948154366
-3.4695832945286202,0.0,4.39,0.442,6.014,48.5,2.0811400983154176,1.0986122886681098,352,18.8,385.64,10.53,2.8622008809294686
-2.786768785813615,0.0,4.39,0.442,5.898,52.3,2.0811400983154176,1.0986122886681098,352,18.8,364.61,12.67,2.8449093838194073
-3.979231755121596,4.454347296253507,4.15,0.429,6.516,27.7,2.1442105050135645,1.3862943611198906,351,17.9,392.43,6.36,3.139832617527748
-4.199038633336767,4.394449154672439,2.01,0.435,6.635,29.7,2.121542717698471,1.3862943611198906,280,17.0,390.94,5.99,3.1986731175506815
-3.540804336048573,3.713572066704308,1.25,0.429,6.939,34.5,2.1738535910129793,0.0,335,19.7,389.85,,3.2809112157876537
-2.7788482724109254,,1.25,0.429,6.49,44.4,2.1738535910129793,0.0,335,19.7,396.9,,3.131136910560194
-2.5319982573218507,4.110873864173311,1.69,0.411,6.579,35.9,2.371205895271833,1.3862943611198906,411,18.3,370.78,5.49,3.1822118404966093
-2.6249966459669243,4.110873864173311,1.69,0.411,5.884,18.5,2.371205895271833,1.3862943611198906,411,18.3,392.33,7.79,2.9231615807191558
-4.069261781854637,4.51085950651685,2.02,0.41,6.728,36.1,2.495393140512136,1.6094379124341003,187,17.0,384.46,4.5,3.40452517175483
-3.146322632186492,4.394449154672439,1.91,0.413,5.663,21.9,2.359504033718152,1.3862943611198906,334,22.0,382.8,8.05,2.9014215940827497
-2.2387655802810915,,1.91,0.413,5.936,,2.359504033718152,1.3862943611198906,334,22.0,376.04,5.57,3.0252910757955354
2.195329449381762,0.0,18.1,0.77,6.212,97.4,0.7524532864573528,3.1780538303479458,666,20.2,377.73,17.6,2.8791984572980396
1.347995223185688,0.0,18.1,0.77,6.395,91.0,0.9183685716691207,3.1780538303479458,666,20.2,391.34,13.27,3.077312260546414
1.6489989522850654,0.0,18.1,0.77,6.127,83.4,1.0016240350184296,3.1780538303479458,666,20.2,395.43,11.48,3.122364924487357
1.4495766247463249,0.0,,0.77,6.112,81.3,0.9199241231065759,3.1780538303479458,666,20.2,390.74,12.67,3.1179499062782403
1.5133498301420758,0.0,18.1,0.77,6.398,88.0,0.9235443605854632,3.1780538303479458,666,20.2,374.56,7.79,3.2188758248682006
1.3446491111511765,0.0,18.1,0.77,6.251,91.1,0.8309506847071397,3.1780538303479458,666,20.2,350.65,14.19,2.990719731730447
1.302428939510188,0.0,18.1,0.77,5.362,96.2,0.7436501627330522,3.1780538303479458,666,20.2,380.79,10.19,3.0349529867072724
1.4404013184427842,0.0,18.1,0.77,5.803,89.0,0.6443245158623769,3.1780538303479458,666,20.2,353.04,14.64,2.8213788864092133
1.2453872633044583,0.0,18.1,0.718,8.78,82.9,0.6443245158623769,3.1780538303479458,666,20.2,354.55,5.29,3.086486636822455
1.5164165113762587,0.0,18.1,0.718,3.561,87.9,0.478219784017076,3.1780538303479458,666,20.2,354.7,7.12,3.3141860046725258
1.3075081553837307,0.0,18.1,0.718,4.963,91.4,0.5609292107322363,3.1780538303479458,666,20.2,316.03,14.0,3.086486636822455
2.6043327792705377,0.0,18.1,0.631,3.863,100.0,0.4125069228972105,3.1780538303479458,666,20.2,131.42,13.33,3.139832617527748
1.5888718738136338,0.0,18.1,0.631,4.97,,0.2870568770578626,3.1780538303479458,666,20.2,375.52,3.26,3.912023005428146
,0.0,18.1,0.631,6.683,96.8,0.30505528050912584,3.1780538303479458,666,20.2,375.33,3.73,3.912023005428146
1.8777475450458079,0.0,18.1,0.631,7.016,97.5,0.18431955945662762,3.1780538303479458,666,20.2,392.05,2.96,3.912023005428146
2.2227082049050155,0.0,18.1,0.631,6.216,100.0,0.15623422203063622,3.1780538303479458,666,20.2,366.15,9.53,3.912023005428146
2.1123019265293976,0.0,18.1,0.668,5.875,89.6,0.12186358775684052,3.1780538303479458,666,20.2,347.88,8.88,3.912023005428146
2.4076745719247366,0.0,18.1,0.668,4.906,100.0,0.16058706464794842,3.1780538303479458,666,20.2,396.9,34.77,2.624668592163159
2.9176734300532927,0.0,18.1,0.668,4.138,100.0,0.128393214768399,3.1780538303479458,666,20.2,396.9,37.97,2.624668592163159
2.9759937442034943,,18.1,0.671,7.313,97.9,0.274824770449225,3.1780538303479458,666,20.2,396.9,13.44,2.70805020110221
2.727068206937972,0.0,18.1,0.671,6.649,93.3,0.29631966084736644,3.1780538303479458,666,20.2,363.02,,2.631888840136646
2.284776456376443,0.0,18.1,0.671,6.794,98.8,0.30601302913650447,3.1780538303479458,666,20.2,396.9,21.24,2.5877640352277083
3.163287002104859,0.0,18.1,0.671,6.38,96.2,0.3264940482371704,3.1780538303479458,666,20.2,396.9,23.69,2.5726122302071057
2.882938645078548,0.0,18.1,0.671,6.223,100.0,0.3264940482371704,3.1780538303479458,666,20.2,393.74,21.78,2.322387720290225
4.488368918239841,0.0,18.1,0.671,6.968,91.9,0.3481890402884343,3.1780538303479458,666,20.2,396.9,17.21,2.341805806147327
2.764707748788905,0.0,18.1,0.671,6.545,99.1,0.41818388051593913,3.1780538303479458,666,20.2,396.9,21.08,2.388762789235098
2.2177916182761837,0.0,18.1,0.7,5.536,100.0,0.45767797955509865,3.1780538303479458,666,20.2,396.9,23.6,2.424802725718295
2.078501099602779,0.0,18.1,0.7,5.52,100.0,0.4272918293342714,3.1780538303479458,666,20.2,396.9,,2.509599262378372
2.9999682889589208,0.0,18.1,0.7,4.368,91.2,0.3642958310700935,3.1780538303479458,666,20.2,285.83,30.63,2.174751721484161
2.8220810208075364,0.0,18.1,0.7,5.277,98.1,0.3549434457605842,3.1780538303479458,666,20.2,396.9,30.81,1.9740810260220096
3.194329001650042,0.0,18.1,0.7,4.652,100.0,0.3833558225200634,3.1780538303479458,666,20.2,396.9,28.28,2.3513752571634776
3.1178215794606357,0.0,18.1,0.7,5.0,89.5,0.41765714887352634,3.1780538303479458,666,20.2,396.9,31.99,2.0014800002101243
2.6626134080936033,0.0,18.1,0.7,4.88,100.0,0.4634195013687203,3.1780538303479458,666,20.2,372.92,30.62,2.322387720290225
2.09823140139806,0.0,18.1,0.7,5.39,98.9,0.547022539077809,3.1780538303479458,666,20.2,396.9,20.85,2.4423470353692043
1.9404883346900383,0.0,18.1,0.7,5.713,97.0,0.6557048850840753,3.1780538303479458,666,20.2,394.43,17.11,2.714694743820879
1.6663946392699258,0.0,18.1,0.7,6.051,82.5,0.7737128283995126,3.1780538303479458,666,20.2,378.38,18.76,3.1441522786722644
2.449098108549207,0.0,18.1,0.7,5.036,97.0,0.5709795465857378,3.1780538303479458,666,20.2,396.9,25.68,2.272125885509337
,0.0,18.1,0.693,6.193,92.6,0.582885786302408,3.1780538303479458,666,20.2,396.9,15.17,2.624668592163159
,0.0,18.1,0.693,5.887,94.7,0.5777924441969166,3.1780538303479458,666,20.2,396.9,16.35,2.5416019934645457
2.165246462026569,0.0,18.1,0.693,6.471,98.8,0.5456327652713961,3.1780538303479458,666,20.2,391.98,17.12,2.5726122302071057
